2026-04-20 18:05:21 status installed libext2fs2t64:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 configure debianutils:amd64 5.23.2build1 <none>
2026-04-20 18:05:21 status unpacked debianutils:amd64 5.23.2build1
2026-04-20 18:05:21 status half-configured debianutils:amd64 5.23.2build1
2026-04-20 18:05:21 status installed debianutils:amd64 5.23.2build1
2026-04-20 18:05:21 configure mawk:amd64 1.3.4.20260129-1 <none>
2026-04-20 18:05:21 status unpacked mawk:amd64 1.3.4.20260129-1
2026-04-20 18:05:21 status half-configured mawk:amd64 1.3.4.20260129-1
2026-04-20 18:05:21 status installed mawk:amd64 1.3.4.20260129-1
2026-04-20 18:05:21 configure libdebconfclient0:amd64 0.280ubuntu1 <none>
2026-04-20 18:05:21 status unpacked libdebconfclient0:amd64 0.280ubuntu1
2026-04-20 18:05:21 status half-configured libdebconfclient0:amd64 0.280ubuntu1
2026-04-20 18:05:21 status installed libdebconfclient0:amd64 0.280ubuntu1
2026-04-20 18:05:21 configure libbz2-1.0:amd64 1.0.8-6build2 <none>
2026-04-20 18:05:21 status unpacked libbz2-1.0:amd64 1.0.8-6build2
2026-04-20 18:05:21 status half-configured libbz2-1.0:amd64 1.0.8-6build2
2026-04-20 18:05:21 status installed libbz2-1.0:amd64 1.0.8-6build2
2026-04-20 18:05:21 configure libbsd0:amd64 0.12.2-2build2 <none>
2026-04-20 18:05:21 status unpacked libbsd0:amd64 0.12.2-2build2
2026-04-20 18:05:21 status half-configured libbsd0:amd64 0.12.2-2build2
2026-04-20 18:05:21 status installed libbsd0:amd64 0.12.2-2build2
2026-04-20 18:05:21 configure libblkid1:amd64 2.41.3-3ubuntu2 <none>
2026-04-20 18:05:21 status unpacked libblkid1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 status half-configured libblkid1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 status installed libblkid1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 configure dash:amd64 0.5.12-12ubuntu3 <none>
2026-04-20 18:05:21 status unpacked dash:amd64 0.5.12-12ubuntu3
2026-04-20 18:05:21 status half-configured dash:amd64 0.5.12-12ubuntu3
2026-04-20 18:05:21 status installed dash:amd64 0.5.12-12ubuntu3
2026-04-20 18:05:21 configure libtinfo6:amd64 6.6+20251231-1 <none>
2026-04-20 18:05:21 status unpacked libtinfo6:amd64 6.6+20251231-1
2026-04-20 18:05:21 status half-configured libtinfo6:amd64 6.6+20251231-1
2026-04-20 18:05:21 status installed libtinfo6:amd64 6.6+20251231-1
2026-04-20 18:05:21 configure libzstd1:amd64 1.5.7+dfsg-3 <none>
2026-04-20 18:05:21 status unpacked libzstd1:amd64 1.5.7+dfsg-3
2026-04-20 18:05:21 status half-configured libzstd1:amd64 1.5.7+dfsg-3
2026-04-20 18:05:21 status installed libzstd1:amd64 1.5.7+dfsg-3
2026-04-20 18:05:21 configure liblzma5:amd64 5.8.3-1 <none>
2026-04-20 18:05:21 status unpacked liblzma5:amd64 5.8.3-1
2026-04-20 18:05:21 status half-configured liblzma5:amd64 5.8.3-1
2026-04-20 18:05:21 status installed liblzma5:amd64 5.8.3-1
2026-04-20 18:05:21 configure libc-bin:amd64 2.43-2ubuntu2 <none>
2026-04-20 18:05:21 status unpacked libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:21 status half-configured libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:21 status installed libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:21 configure ncurses-bin:amd64 6.6+20251231-1 <none>
2026-04-20 18:05:21 status unpacked ncurses-bin:amd64 6.6+20251231-1
2026-04-20 18:05:21 status half-configured ncurses-bin:amd64 6.6+20251231-1
2026-04-20 18:05:21 status installed ncurses-bin:amd64 6.6+20251231-1
2026-04-20 18:05:21 configure libacl1:amd64 2.3.2-2 <none>
2026-04-20 18:05:21 status triggers-pending libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:21 status unpacked libacl1:amd64 2.3.2-2
2026-04-20 18:05:21 status half-configured libacl1:amd64 2.3.2-2
2026-04-20 18:05:21 status installed libacl1:amd64 2.3.2-2
2026-04-20 18:05:21 configure libsmartcols1:amd64 2.41.3-3ubuntu2 <none>
2026-04-20 18:05:21 status unpacked libsmartcols1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 status half-configured libsmartcols1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 status installed libsmartcols1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 configure zlib1g:amd64 1:1.3.dfsg+really1.3.1-1ubuntu3 <none>
2026-04-20 18:05:21 status unpacked zlib1g:amd64 1:1.3.dfsg+really1.3.1-1ubuntu3
2026-04-20 18:05:21 status half-configured zlib1g:amd64 1:1.3.dfsg+really1.3.1-1ubuntu3
2026-04-20 18:05:21 status installed zlib1g:amd64 1:1.3.dfsg+really1.3.1-1ubuntu3
2026-04-20 18:05:21 configure libcrypt1:amd64 1:4.5.1-1 <none>
2026-04-20 18:05:21 status unpacked libcrypt1:amd64 1:4.5.1-1
2026-04-20 18:05:21 status half-configured libcrypt1:amd64 1:4.5.1-1
2026-04-20 18:05:21 status installed libcrypt1:amd64 1:4.5.1-1
2026-04-20 18:05:21 configure libcom-err2:amd64 1.47.2-3ubuntu4 <none>
2026-04-20 18:05:21 status unpacked libcom-err2:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 status half-configured libcom-err2:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 status installed libcom-err2:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 configure diffutils:amd64 1:3.12-1 <none>
2026-04-20 18:05:21 status unpacked diffutils:amd64 1:3.12-1
2026-04-20 18:05:21 status half-configured diffutils:amd64 1:3.12-1
2026-04-20 18:05:21 status installed diffutils:amd64 1:3.12-1
2026-04-20 18:05:21 configure libsystemd0:amd64 259.5-0ubuntu3 <none>
2026-04-20 18:05:21 status unpacked libsystemd0:amd64 259.5-0ubuntu3
2026-04-20 18:05:21 status half-configured libsystemd0:amd64 259.5-0ubuntu3
2026-04-20 18:05:21 status installed libsystemd0:amd64 259.5-0ubuntu3
2026-04-20 18:05:21 configure perl-base:amd64 5.40.1-7build1 <none>
2026-04-20 18:05:21 status unpacked perl-base:amd64 5.40.1-7build1
2026-04-20 18:05:21 status half-configured perl-base:amd64 5.40.1-7build1
2026-04-20 18:05:21 status installed perl-base:amd64 5.40.1-7build1
2026-04-20 18:05:21 configure openssl-provider-legacy:amd64 3.5.5-1ubuntu3 <none>
2026-04-20 18:05:21 status unpacked openssl-provider-legacy:amd64 3.5.5-1ubuntu3
2026-04-20 18:05:21 status half-configured openssl-provider-legacy:amd64 3.5.5-1ubuntu3
2026-04-20 18:05:21 status installed openssl-provider-legacy:amd64 3.5.5-1ubuntu3
2026-04-20 18:05:21 configure hostname:amd64 3.25build1 <none>
2026-04-20 18:05:21 status unpacked hostname:amd64 3.25build1
2026-04-20 18:05:21 status half-configured hostname:amd64 3.25build1
2026-04-20 18:05:21 status installed hostname:amd64 3.25build1
2026-04-20 18:05:21 configure libcap-ng0:amd64 0.8.5-4build5 <none>
2026-04-20 18:05:21 status unpacked libcap-ng0:amd64 0.8.5-4build5
2026-04-20 18:05:21 status half-configured libcap-ng0:amd64 0.8.5-4build5
2026-04-20 18:05:21 status installed libcap-ng0:amd64 0.8.5-4build5
2026-04-20 18:05:21 configure libgmp10:amd64 2:6.3.0+dfsg-5ubuntu2 <none>
2026-04-20 18:05:21 status unpacked libgmp10:amd64 2:6.3.0+dfsg-5ubuntu2
2026-04-20 18:05:21 status half-configured libgmp10:amd64 2:6.3.0+dfsg-5ubuntu2
2026-04-20 18:05:21 status installed libgmp10:amd64 2:6.3.0+dfsg-5ubuntu2
2026-04-20 18:05:21 configure libaudit1:amd64 1:4.1.2-1build1 <none>
2026-04-20 18:05:21 status unpacked libaudit1:amd64 1:4.1.2-1build1
2026-04-20 18:05:21 status half-configured libaudit1:amd64 1:4.1.2-1build1
2026-04-20 18:05:21 status installed libaudit1:amd64 1:4.1.2-1build1
2026-04-20 18:05:21 configure libproc2-0:amd64 2:4.0.4-9ubuntu1 <none>
2026-04-20 18:05:21 status unpacked libproc2-0:amd64 2:4.0.4-9ubuntu1
2026-04-20 18:05:21 status half-configured libproc2-0:amd64 2:4.0.4-9ubuntu1
2026-04-20 18:05:21 status installed libproc2-0:amd64 2:4.0.4-9ubuntu1
2026-04-20 18:05:21 configure gzip:amd64 1.14-1~exp2ubuntu1 <none>
2026-04-20 18:05:21 status unpacked gzip:amd64 1.14-1~exp2ubuntu1
2026-04-20 18:05:21 status half-configured gzip:amd64 1.14-1~exp2ubuntu1
2026-04-20 18:05:21 status installed gzip:amd64 1.14-1~exp2ubuntu1
2026-04-20 18:05:21 configure libuuid1:amd64 2.41.3-3ubuntu2 <none>
2026-04-20 18:05:21 status unpacked libuuid1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 status half-configured libuuid1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 status installed libuuid1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:21 configure libss2:amd64 1.47.2-3ubuntu4 <none>
2026-04-20 18:05:21 status unpacked libss2:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 status half-configured libss2:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 status installed libss2:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 configure libsepol2:amd64 3.9-2 <none>
2026-04-20 18:05:21 status unpacked libsepol2:amd64 3.9-2
2026-04-20 18:05:21 status half-configured libsepol2:amd64 3.9-2
2026-04-20 18:05:21 status installed libsepol2:amd64 3.9-2
2026-04-20 18:05:21 configure libpcre2-8-0:amd64 10.46-1build1 <none>
2026-04-20 18:05:21 status unpacked libpcre2-8-0:amd64 10.46-1build1
2026-04-20 18:05:21 status half-configured libpcre2-8-0:amd64 10.46-1build1
2026-04-20 18:05:21 status installed libpcre2-8-0:amd64 10.46-1build1
2026-04-20 18:05:21 configure libncursesw6:amd64 6.6+20251231-1 <none>
2026-04-20 18:05:21 status unpacked libncursesw6:amd64 6.6+20251231-1
2026-04-20 18:05:21 status half-configured libncursesw6:amd64 6.6+20251231-1
2026-04-20 18:05:21 status installed libncursesw6:amd64 6.6+20251231-1
2026-04-20 18:05:21 configure logsave:amd64 1.47.2-3ubuntu4 <none>
2026-04-20 18:05:21 status unpacked logsave:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 status half-configured logsave:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 status installed logsave:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:21 configure procps:amd64 2:4.0.4-9ubuntu1 <none>
2026-04-20 18:05:21 status unpacked procps:amd64 2:4.0.4-9ubuntu1
2026-04-20 18:05:21 status half-configured procps:amd64 2:4.0.4-9ubuntu1
2026-04-20 18:05:22 status installed procps:amd64 2:4.0.4-9ubuntu1
2026-04-20 18:05:22 configure base-files:amd64 14ubuntu6 <none>
2026-04-20 18:05:22 status unpacked base-files:amd64 14ubuntu6
2026-04-20 18:05:22 status half-configured base-files:amd64 14ubuntu6
2026-04-20 18:05:22 status installed base-files:amd64 14ubuntu6
2026-04-20 18:05:22 configure bash:amd64 5.3-2ubuntu1 <none>
2026-04-20 18:05:22 status unpacked bash:amd64 5.3-2ubuntu1
2026-04-20 18:05:22 status half-configured bash:amd64 5.3-2ubuntu1
2026-04-20 18:05:22 status installed bash:amd64 5.3-2ubuntu1
2026-04-20 18:05:22 configure bsdutils:amd64 1:2.41.3-3ubuntu2 <none>
2026-04-20 18:05:22 status unpacked bsdutils:amd64 1:2.41.3-3ubuntu2
2026-04-20 18:05:22 status half-configured bsdutils:amd64 1:2.41.3-3ubuntu2
2026-04-20 18:05:22 status installed bsdutils:amd64 1:2.41.3-3ubuntu2
2026-04-20 18:05:22 configure grep:amd64 3.12-1 <none>
2026-04-20 18:05:22 status unpacked grep:amd64 3.12-1
2026-04-20 18:05:22 status half-configured grep:amd64 3.12-1
2026-04-20 18:05:22 status installed grep:amd64 3.12-1
2026-04-20 18:05:22 configure libssl3t64:amd64 3.5.5-1ubuntu3 <none>
2026-04-20 18:05:22 status unpacked libssl3t64:amd64 3.5.5-1ubuntu3
2026-04-20 18:05:22 status half-configured libssl3t64:amd64 3.5.5-1ubuntu3
2026-04-20 18:05:22 status installed libssl3t64:amd64 3.5.5-1ubuntu3
2026-04-20 18:05:22 configure e2fsprogs:amd64 1.47.2-3ubuntu4 <none>
2026-04-20 18:05:22 status unpacked e2fsprogs:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:22 status half-configured e2fsprogs:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:22 status installed e2fsprogs:amd64 1.47.2-3ubuntu4
2026-04-20 18:05:22 configure libselinux1:amd64 3.9-4build1 <none>
2026-04-20 18:05:22 status unpacked libselinux1:amd64 3.9-4build1
2026-04-20 18:05:22 status half-configured libselinux1:amd64 3.9-4build1
2026-04-20 18:05:22 status installed libselinux1:amd64 3.9-4build1
2026-04-20 18:05:22 configure libpam0g:amd64 1.7.0-5ubuntu3 <none>
2026-04-20 18:05:22 status unpacked libpam0g:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 status half-configured libpam0g:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 status installed libpam0g:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 configure gnu-coreutils:amd64 9.7-3ubuntu2 <none>
2026-04-20 18:05:22 status unpacked gnu-coreutils:amd64 9.7-3ubuntu2
2026-04-20 18:05:22 status half-configured gnu-coreutils:amd64 9.7-3ubuntu2
2026-04-20 18:05:22 status installed gnu-coreutils:amd64 9.7-3ubuntu2
2026-04-20 18:05:22 configure sed:amd64 4.9-2build3 <none>
2026-04-20 18:05:22 status unpacked sed:amd64 4.9-2build3
2026-04-20 18:05:22 status half-configured sed:amd64 4.9-2build3
2026-04-20 18:05:22 status installed sed:amd64 4.9-2build3
2026-04-20 18:05:22 configure findutils:amd64 4.10.0-3build2 <none>
2026-04-20 18:05:22 status unpacked findutils:amd64 4.10.0-3build2
2026-04-20 18:05:22 status half-configured findutils:amd64 4.10.0-3build2
2026-04-20 18:05:22 status installed findutils:amd64 4.10.0-3build2
2026-04-20 18:05:22 configure libmount1:amd64 2.41.3-3ubuntu2 <none>
2026-04-20 18:05:22 status unpacked libmount1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:22 status half-configured libmount1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:22 status installed libmount1:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:22 configure libsemanage2:amd64 3.9-1build1 <none>
2026-04-20 18:05:22 status unpacked libsemanage2:amd64 3.9-1build1
2026-04-20 18:05:22 status half-configured libsemanage2:amd64 3.9-1build1
2026-04-20 18:05:22 status installed libsemanage2:amd64 3.9-1build1
2026-04-20 18:05:22 configure base-passwd:amd64 3.6.8 <none>
2026-04-20 18:05:22 status unpacked base-passwd:amd64 3.6.8
2026-04-20 18:05:22 status half-configured base-passwd:amd64 3.6.8
2026-04-20 18:05:22 status installed base-passwd:amd64 3.6.8
2026-04-20 18:05:22 configure tar:amd64 1.35+dfsg-4 <none>
2026-04-20 18:05:22 status unpacked tar:amd64 1.35+dfsg-4
2026-04-20 18:05:22 status half-configured tar:amd64 1.35+dfsg-4
2026-04-20 18:05:22 status installed tar:amd64 1.35+dfsg-4
2026-04-20 18:05:22 configure libpam-modules-bin:amd64 1.7.0-5ubuntu3 <none>
2026-04-20 18:05:22 status unpacked libpam-modules-bin:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 status half-configured libpam-modules-bin:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 status installed libpam-modules-bin:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 configure rust-coreutils:amd64 0.8.0-0ubuntu3 <none>
2026-04-20 18:05:22 status unpacked rust-coreutils:amd64 0.8.0-0ubuntu3
2026-04-20 18:05:22 status half-configured rust-coreutils:amd64 0.8.0-0ubuntu3
2026-04-20 18:05:22 status installed rust-coreutils:amd64 0.8.0-0ubuntu3
2026-04-20 18:05:22 configure dpkg:amd64 1.23.7ubuntu1 <none>
2026-04-20 18:05:22 status unpacked dpkg:amd64 1.23.7ubuntu1
2026-04-20 18:05:22 status half-configured dpkg:amd64 1.23.7ubuntu1
2026-04-20 18:05:22 status installed dpkg:amd64 1.23.7ubuntu1
2026-04-20 18:05:22 configure mount:amd64 2.41.3-3ubuntu2 <none>
2026-04-20 18:05:22 status unpacked mount:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:22 status half-configured mount:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:22 status installed mount:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:22 configure coreutils-from-uutils:all 0.0.0~ubuntu25 <none>
2026-04-20 18:05:22 status unpacked coreutils-from-uutils:all 0.0.0~ubuntu25
2026-04-20 18:05:22 status half-configured coreutils-from-uutils:all 0.0.0~ubuntu25
2026-04-20 18:05:22 status installed coreutils-from-uutils:all 0.0.0~ubuntu25
2026-04-20 18:05:22 configure libpam-modules:amd64 1.7.0-5ubuntu3 <none>
2026-04-20 18:05:22 status unpacked libpam-modules:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 status half-configured libpam-modules:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 status installed libpam-modules:amd64 1.7.0-5ubuntu3
2026-04-20 18:05:22 configure coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25 <none>
2026-04-20 18:05:22 status unpacked coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25
2026-04-20 18:05:22 status half-configured coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25
2026-04-20 18:05:22 status installed coreutils:all 9.5-1ubuntu2+0.0.0~ubuntu25
2026-04-20 18:05:22 configure passwd:amd64 1:4.17.4-2ubuntu3 <none>
2026-04-20 18:05:22 status unpacked passwd:amd64 1:4.17.4-2ubuntu3
2026-04-20 18:05:23 status half-configured passwd:amd64 1:4.17.4-2ubuntu3
2026-04-20 18:05:23 status installed passwd:amd64 1:4.17.4-2ubuntu3
2026-04-20 18:05:23 configure libpam-runtime:all 1.7.0-5ubuntu3 <none>
2026-04-20 18:05:23 status unpacked libpam-runtime:all 1.7.0-5ubuntu3
2026-04-20 18:05:23 status half-configured libpam-runtime:all 1.7.0-5ubuntu3
2026-04-20 18:05:23 status installed libpam-runtime:all 1.7.0-5ubuntu3
2026-04-20 18:05:23 configure login:amd64 1:4.16.0-2+really2.41.3-3ubuntu2 <none>
2026-04-20 18:05:23 status unpacked login:amd64 1:4.16.0-2+really2.41.3-3ubuntu2
2026-04-20 18:05:23 status half-configured login:amd64 1:4.16.0-2+really2.41.3-3ubuntu2
2026-04-20 18:05:23 status installed login:amd64 1:4.16.0-2+really2.41.3-3ubuntu2
2026-04-20 18:05:23 configure util-linux:amd64 2.41.3-3ubuntu2 <none>
2026-04-20 18:05:23 status unpacked util-linux:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:23 status half-configured util-linux:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:23 status installed util-linux:amd64 2.41.3-3ubuntu2
2026-04-20 18:05:23 trigproc libc-bin:amd64 2.43-2ubuntu2 <none>
2026-04-20 18:05:23 status half-configured libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:23 status installed libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:23 startup archives unpack
2026-04-20 18:05:23 install apt:amd64 <none> 3.2.0
2026-04-20 18:05:23 status triggers-pending libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:23 status half-installed apt:amd64 3.2.0
2026-04-20 18:05:23 status unpacked apt:amd64 3.2.0
2026-04-20 18:05:23 install gpgv:amd64 <none> 2.4.8-4ubuntu3
2026-04-20 18:05:23 status half-installed gpgv:amd64 2.4.8-4ubuntu3
2026-04-20 18:05:23 status unpacked gpgv:amd64 2.4.8-4ubuntu3
2026-04-20 18:05:23 install libapt-pkg7.0:amd64 <none> 3.2.0
2026-04-20 18:05:23 status half-installed libapt-pkg7.0:amd64 3.2.0
2026-04-20 18:05:23 status unpacked libapt-pkg7.0:amd64 3.2.0
2026-04-20 18:05:23 install libgcrypt20:amd64 <none> 1.12.0-2
2026-04-20 18:05:23 status half-installed libgcrypt20:amd64 1.12.0-2
2026-04-20 18:05:23 status unpacked libgcrypt20:amd64 1.12.0-2
2026-04-20 18:05:23 install libgpg-error0:amd64 <none> 1.58-2
2026-04-20 18:05:23 status half-installed libgpg-error0:amd64 1.58-2
2026-04-20 18:05:23 status unpacked libgpg-error0:amd64 1.58-2
2026-04-20 18:05:23 install liblz4-1:amd64 <none> 1.10.0-8
2026-04-20 18:05:23 status half-installed liblz4-1:amd64 1.10.0-8
2026-04-20 18:05:23 status unpacked liblz4-1:amd64 1.10.0-8
2026-04-20 18:05:23 install libseccomp2:amd64 <none> 2.6.0-2ubuntu5
2026-04-20 18:05:23 status half-installed libseccomp2:amd64 2.6.0-2ubuntu5
2026-04-20 18:05:23 status unpacked libseccomp2:amd64 2.6.0-2ubuntu5
2026-04-20 18:05:23 install libstdc++6:amd64 <none> 16-20260322-1ubuntu1
2026-04-20 18:05:23 status half-installed libstdc++6:amd64 16-20260322-1ubuntu1
2026-04-20 18:05:23 status unpacked libstdc++6:amd64 16-20260322-1ubuntu1
2026-04-20 18:05:23 install libxxhash0:amd64 <none> 0.8.3-2build1
2026-04-20 18:05:23 status half-installed libxxhash0:amd64 0.8.3-2build1
2026-04-20 18:05:23 status unpacked libxxhash0:amd64 0.8.3-2build1
2026-04-20 18:05:23 install ubuntu-keyring:all <none> 2023.11.28.1build1
2026-04-20 18:05:23 status half-installed ubuntu-keyring:all 2023.11.28.1build1
2026-04-20 18:05:23 status unpacked ubuntu-keyring:all 2023.11.28.1build1
2026-04-20 18:05:23 trigproc libc-bin:amd64 2.43-2ubuntu2 <none>
2026-04-20 18:05:23 status half-configured libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:23 status installed libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:24 startup packages configure
2026-04-20 18:05:24 configure libgpg-error0:amd64 1.58-2 <none>
2026-04-20 18:05:24 status triggers-pending libc-bin:amd64 2.43-2ubuntu2
2026-04-20 18:05:24 status unpacked libgpg-error0:amd64 1.58-2
2026-04-20 18:05:24 status half-configured libgpg-error0:amd64 1.58-2
2026-04-20 18:05:24 status installed libgpg-error0:amd64 1.58-2
2026-04-20 18:05:24 configure libgcrypt20:amd64 1.12.0-2 <none>
2026-04-20 18:05:24 status unpacked libgcrypt20:amd64 1.12.0-2
2026-04-20 18:05:24 status half-configured libgcrypt20:amd64 1.12.0-2
2026-04-20 18:05:24 status installed libgcrypt20:amd64 1.12.0-2
2026-04-20 18:05:24 configure ubuntu-keyring:all 2023.11.28.1build1 <none>
2026-04-20 18:05:24 status unpacked ubuntu-keyring:all 2023.11.28.1build1
2026-04-20 18:05:24 status half-configured ubuntu-keyring:all 2023.11.28.1build1
2026-04-20 18:05:24 status installed ubuntu-keyring:all 2023.11.28.1build1
2026-04-20 18:05:24 configure libseccomp2:amd64 2.6.0-2ubuntu5 <none>
2026-04-20 18:05:24 status unpacked libseccomp2:amd64 2.6.0-2ubuntu5
2026-04-20 18:05:24 status half-configured libseccomp2:amd64 2.6.0-2ubuntu5
2026-04-20 18:05:24 status installed libseccomp2:amd64 2.6.0-2ubuntu5
2026-04-20 18:05:24 configure gpgv:amd64 2.4.8-4ubuntu3 <none>
